time_elapsed,mode,fps,inference_ms,confidence
156.79,ml,39.9,4.3,30.0
156.87,ml,38.7,4.3,30.0
156.95,ml,38.9,4.3,30.0
157.02,ml,44.1,4.3,30.0
157.08,ml,46.2,4.3,30.0
157.17,ml,30.1,4.3,30.0
157.26,ml,21.3,5.0,65.0
157.33,ml,42.0,4.1,70.0
157.42,ml,26.9,3.9,85.0
157.49,ml,39.1,3.6,76.0
157.57,ml,36.3,4.6,81.0
157.64,ml,36.8,4.4,84.0
157.73,ml,31.2,3.9,85.0
157.81,ml,29.3,5.1,88.0
157.88,ml,31.2,7.4,93.0
157.95,ml,37.9,4.0,81.0
158.03,ml,35.8,4.1,45.0
158.12,ml,24.9,10.1,41.0
158.2,ml,35.3,3.9,64.0
158.27,ml,39.1,3.8,56.0
158.36,ml,33.3,4.3,70.0
158.43,ml,38.4,3.7,94.0
158.51,ml,36.8,4.8,91.0
158.59,ml,37.1,4.3,91.0
158.67,ml,34.2,4.4,27.0
158.74,ml,38.1,4.2,51.0
158.82,ml,31.6,8.0,98.0
158.9,ml,35.6,4.9,99.0
158.98,ml,34.3,5.3,90.0
159.16,ml,7.5,3.8,94.0
159.23,ml,40.9,4.1,94.0
159.3,ml,34.9,7.6,94.0
159.37,ml,43.9,4.1,94.0
159.43,ml,42.5,4.3,95.0
159.5,ml,40.6,4.1,95.0
159.58,ml,40.3,4.1,93.0
159.66,ml,32.1,6.3,27.0
159.73,ml,40.5,3.6,47.0
159.81,ml,40.5,4.2,62.0
159.87,ml,43.8,4.0,87.0
159.95,ml,37.3,7.7,86.0
160.03,ml,37.7,3.7,84.0
160.09,ml,41.4,3.8,83.0
160.16,ml,38.2,3.7,68.0
160.24,ml,36.4,4.1,53.0
160.32,ml,38.4,3.7,49.0
160.39,ml,39.2,3.8,55.0
160.48,ml,28.0,3.4,67.0
160.55,ml,39.6,3.5,84.0
160.63,ml,39.3,3.7,75.0
160.82,ml,6.9,4.2,84.0
160.91,ml,35.2,5.2,60.0
160.99,ml,34.3,4.2,52.0
161.07,ml,28.1,8.5,52.0
161.13,ml,50.0,3.4,53.0
161.2,ml,42.2,4.6,42.0
161.28,ml,28.4,9.1,50.0
161.37,ml,30.9,5.9,62.0
161.45,ml,36.3,5.2,55.0
161.53,ml,35.1,4.3,66.0
161.6,ml,37.7,4.6,92.0
161.68,ml,33.4,8.2,94.0
161.76,ml,35.0,5.0,92.0
161.84,ml,32.9,4.6,95.0
161.91,ml,39.6,4.2,95.0
162.0,ml,33.5,4.1,93.0
162.07,ml,39.2,4.1,86.0
162.14,ml,47.3,5.1,89.0
162.2,ml,49.4,4.3,91.0
162.38,ml,7.4,7.4,89.0
162.46,ml,34.5,4.0,73.0
162.53,ml,38.6,4.2,69.0
162.61,ml,38.3,5.6,61.0
162.68,ml,39.5,4.1,61.0
162.77,ml,34.1,7.6,76.0
162.85,ml,29.7,8.3,75.0
162.91,ml,39.4,4.2,53.0
163.0,ml,30.2,5.8,65.0
163.07,ml,38.5,5.1,57.0
163.15,ml,34.4,5.7,53.0
163.22,ml,37.2,4.7,83.0
163.29,ml,44.1,3.9,99.0
163.35,ml,34.3,7.8,97.0
163.43,ml,37.9,3.7,97.0
163.5,ml,35.9,4.7,99.0
163.59,ml,30.5,5.1,97.0
163.66,ml,41.1,4.1,95.0
163.73,ml,41.5,3.8,99.0
163.8,ml,32.5,4.8,96.0
163.88,ml,37.8,4.7,95.0
163.96,ml,36.6,3.8,98.0
164.03,ml,41.1,4.1,98.0
164.12,ml,31.6,4.7,97.0
164.19,ml,35.4,3.6,98.0
164.27,ml,30.9,7.9,98.0
164.35,ml,32.2,3.9,98.0
164.42,ml,34.4,5.0,98.0
164.5,ml,31.2,7.8,97.0
164.58,ml,36.0,4.0,97.0
164.65,ml,43.3,3.7,97.0
164.73,ml,38.2,4.2,100.0
164.81,ml,31.7,7.1,100.0
164.89,ml,36.2,3.6,99.0
164.97,ml,31.7,6.7,100.0
165.04,ml,36.5,3.3,100.0
165.12,ml,39.3,3.7,100.0
165.19,ml,38.9,4.9,99.0
165.27,ml,35.2,5.2,98.0
165.35,ml,34.6,4.4,98.0
165.43,ml,34.4,4.4,98.0
165.51,ml,37.6,5.0,99.0
165.6,ml,26.6,7.3,98.0
165.68,ml,42.7,4.5,97.0
165.74,ml,39.6,4.2,97.0
165.83,ml,24.3,7.0,97.0
165.91,ml,35.4,3.4,97.0
165.99,ml,36.8,4.4,98.0
166.06,ml,44.2,5.5,97.0
166.13,ml,38.2,4.2,98.0
166.2,ml,41.8,4.0,99.0
166.27,ml,39.5,5.0,99.0
166.34,ml,39.2,4.1,98.0
166.42,ml,39.8,4.6,97.0
166.5,ml,40.2,3.3,99.0
166.58,ml,33.5,6.1,97.0
166.65,ml,38.4,4.0,98.0
166.73,ml,40.6,4.5,96.0
166.81,ml,38.1,3.6,97.0
166.89,ml,41.0,4.3,97.0
166.96,ml,38.2,4.1,98.0
167.04,ml,37.9,4.0,98.0
167.12,ml,34.8,4.8,99.0
167.2,ml,36.3,4.1,96.0
167.28,ml,34.3,4.4,96.0
167.37,ml,24.2,7.6,96.0
167.44,ml,36.4,7.5,96.0
167.52,ml,34.0,5.6,94.0
167.6,ml,40.4,3.5,96.0
167.67,ml,38.5,3.5,96.0
167.76,ml,30.8,7.1,93.0
167.84,ml,23.4,7.2,93.0
167.93,ml,33.0,6.9,93.0
168.0,ml,42.8,3.8,94.0
168.06,ml,39.0,4.0,94.0
168.14,ml,39.8,4.9,96.0
168.22,ml,37.4,3.7,96.0
168.31,ml,27.3,3.8,95.0
168.37,ml,35.0,3.6,96.0
168.45,ml,44.3,3.6,96.0
168.53,ml,30.8,7.8,95.0
168.62,ml,26.6,4.8,96.0
168.69,ml,27.2,11.1,94.0
168.78,ml,29.3,4.3,94.0
168.87,ml,24.2,8.1,94.0
168.95,ml,32.0,7.4,95.0
169.02,ml,37.5,4.3,94.0
169.11,ml,31.0,5.4,95.0
169.18,ml,30.5,6.1,94.0
169.26,ml,37.6,4.1,95.0
169.34,ml,31.9,5.8,94.0
169.41,ml,40.8,3.9,94.0
169.48,ml,44.6,4.0,94.0
169.55,ml,33.9,4.4,93.0
169.65,ml,32.4,5.8,93.0
169.72,ml,35.0,6.5,93.0
169.81,ml,32.2,7.5,92.0
169.88,ml,41.9,3.6,94.0
169.96,ml,35.8,4.9,94.0
170.03,ml,34.6,4.1,95.0
170.11,ml,38.4,4.1,93.0
170.19,ml,31.1,5.5,94.0
170.27,ml,34.9,4.4,95.0
170.34,ml,35.2,4.7,98.0
170.42,ml,40.5,4.0,61.0
170.49,ml,32.3,4.4,49.0
170.56,ml,46.2,4.4,49.0
170.62,ml,44.6,4.4,49.0
170.68,ml,45.0,4.4,49.0
170.74,ml,42.6,4.4,49.0
170.83,ml,33.1,4.4,49.0
170.9,ml,44.5,4.4,49.0
170.96,ml,39.4,4.4,49.0
171.03,ml,46.9,4.4,49.0
171.1,ml,47.9,4.4,49.0
171.16,ml,38.5,4.4,49.0
171.24,ml,43.4,4.4,49.0
171.3,ml,47.4,4.4,49.0
171.38,ml,39.7,4.4,49.0
171.44,ml,36.2,4.4,49.0
171.51,ml,47.5,4.4,49.0
171.58,ml,38.0,4.4,49.0
171.65,ml,43.2,4.4,49.0
171.74,ml,36.7,4.4,49.0
171.81,ml,42.2,4.4,49.0
171.87,ml,46.5,4.4,49.0
171.94,ml,42.8,4.4,49.0
172.01,ml,43.6,4.4,49.0
172.1,ml,29.5,4.4,49.0
172.18,ml,46.8,4.4,49.0
172.26,ml,28.3,4.4,49.0
172.34,ml,46.5,4.4,49.0
172.4,ml,43.5,4.4,49.0
172.48,ml,40.6,4.4,49.0
172.56,ml,43.9,4.4,49.0
172.62,ml,39.9,4.4,49.0
172.7,ml,34.6,4.4,49.0
172.77,ml,50.3,4.4,49.0
172.83,ml,45.4,4.4,49.0
172.91,ml,44.5,4.4,49.0
172.97,ml,47.0,4.4,49.0
173.05,ml,48.5,4.4,49.0
173.11,ml,45.6,4.4,49.0
173.17,ml,50.6,4.4,49.0
173.24,ml,38.0,4.4,49.0
173.31,ml,44.1,4.4,49.0
173.38,ml,37.9,4.4,49.0
173.45,ml,45.6,4.4,49.0
173.52,ml,41.7,4.4,49.0
173.59,ml,47.9,4.4,49.0
173.66,ml,41.9,4.4,49.0
173.72,ml,45.8,4.4,49.0
173.78,ml,44.9,4.4,49.0
173.86,ml,44.2,4.4,49.0
173.92,ml,41.1,4.4,49.0
174.0,ml,35.3,4.4,49.0
174.07,ml,46.4,4.4,49.0
174.14,ml,42.5,4.4,49.0
174.22,ml,43.8,4.4,49.0
174.29,ml,41.5,4.4,49.0
174.37,ml,45.4,4.4,49.0
174.45,ml,41.6,4.4,49.0
174.52,ml,48.8,4.4,49.0
174.58,ml,45.2,4.4,49.0
174.65,ml,34.7,4.4,49.0
174.72,ml,46.6,4.4,49.0
174.8,ml,47.2,4.4,49.0
174.86,ml,44.0,4.4,49.0
174.94,ml,45.7,4.4,49.0
175.01,ml,32.5,4.4,49.0
175.08,ml,42.4,4.4,49.0
175.15,ml,52.9,4.4,49.0
175.22,ml,45.0,4.4,49.0
175.28,ml,46.1,4.4,49.0
175.34,ml,47.8,4.4,49.0
175.4,ml,48.4,4.4,49.0
175.47,ml,50.0,4.4,49.0
175.53,ml,43.9,4.4,49.0
175.61,ml,45.6,4.4,49.0
175.69,ml,43.0,4.4,49.0
175.76,ml,46.5,4.4,49.0
175.83,ml,40.7,4.4,49.0
175.9,ml,42.8,4.4,49.0
175.97,ml,41.0,4.4,49.0
176.04,ml,43.7,4.4,49.0
176.11,ml,41.5,4.4,49.0
176.17,ml,46.5,4.4,49.0
176.23,ml,39.4,4.4,49.0
176.31,ml,45.5,4.4,49.0
176.37,ml,40.5,4.4,49.0
176.45,ml,45.6,4.4,49.0
176.51,ml,45.3,4.4,49.0
176.57,ml,40.8,4.4,49.0
176.66,ml,31.8,4.4,49.0
176.73,ml,46.0,4.4,49.0
176.79,ml,43.2,4.4,49.0
176.87,ml,41.6,4.4,49.0
176.95,ml,35.6,4.4,49.0
177.02,ml,40.5,4.4,49.0
177.1,ml,39.6,4.4,49.0
177.18,ml,37.3,4.4,49.0
177.26,ml,38.1,4.4,49.0
177.34,ml,36.9,4.4,49.0
177.41,ml,43.4,4.4,49.0
177.47,ml,39.1,4.4,49.0
177.55,ml,45.9,4.4,49.0
177.63,ml,32.5,4.4,49.0
177.7,ml,44.7,4.4,49.0
177.78,ml,42.5,4.4,49.0
177.86,ml,43.2,4.4,49.0
177.92,ml,44.4,4.4,49.0
178.0,ml,40.2,4.4,49.0
178.07,ml,41.4,4.4,49.0
178.15,ml,50.8,4.4,49.0
178.21,ml,43.5,4.4,49.0
178.29,ml,40.6,4.4,49.0
178.36,ml,44.8,4.4,49.0
178.43,ml,41.3,4.4,49.0
178.5,ml,47.5,4.4,49.0
178.57,ml,49.1,4.4,49.0
178.63,ml,46.4,4.4,49.0
178.69,ml,42.6,4.4,49.0
178.78,ml,29.8,4.4,49.0
178.85,ml,46.0,4.4,49.0
178.91,ml,47.9,4.4,49.0
178.98,ml,47.7,4.4,49.0
179.05,ml,42.6,4.4,49.0
179.12,ml,44.6,4.4,49.0
179.19,ml,42.7,4.4,49.0
179.26,ml,52.8,4.4,49.0
179.32,ml,39.4,4.4,49.0
179.4,ml,47.8,4.4,49.0
179.46,ml,49.0,4.4,49.0
179.53,ml,33.5,4.4,49.0
179.6,ml,43.0,4.4,49.0
179.67,ml,38.6,4.4,49.0
179.74,ml,43.5,4.4,49.0
179.82,ml,31.3,4.4,49.0
179.88,ml,38.8,4.4,49.0
179.96,ml,41.2,4.4,49.0
180.04,ml,41.1,4.4,49.0
180.12,ml,42.0,4.4,49.0
180.18,ml,44.9,4.4,49.0
180.24,ml,37.9,4.4,49.0
180.32,ml,44.0,4.4,49.0
180.4,ml,40.7,4.4,49.0
180.48,ml,29.0,4.4,49.0
180.55,ml,37.9,4.4,49.0
180.64,ml,31.8,4.4,49.0
180.71,ml,31.1,4.4,49.0
180.79,ml,34.5,4.4,49.0
180.88,ml,26.6,4.4,49.0
180.97,ml,28.1,4.4,49.0
181.06,ml,29.1,4.4,49.0
181.13,ml,37.5,4.4,49.0
181.21,ml,39.4,4.4,49.0
181.28,ml,39.1,4.4,49.0
181.35,ml,37.4,4.4,49.0
181.42,ml,41.9,4.4,49.0
181.5,ml,41.1,4.4,49.0
181.58,ml,42.0,4.4,49.0
181.65,ml,40.1,4.4,49.0
181.73,ml,42.2,4.4,49.0
181.81,ml,43.9,4.4,49.0
181.89,ml,39.2,4.4,49.0
181.97,ml,43.1,4.4,49.0
182.04,ml,38.6,4.4,49.0
182.12,ml,46.6,4.4,49.0
182.18,ml,46.8,4.4,49.0
182.24,ml,44.6,4.4,49.0
182.3,ml,48.7,4.4,49.0
182.37,ml,38.4,4.4,49.0
182.45,ml,39.9,4.4,49.0
182.52,ml,42.8,4.4,49.0
182.6,ml,43.9,4.4,49.0
182.68,ml,37.2,4.4,49.0
182.76,ml,40.8,4.4,49.0
182.84,ml,39.4,4.4,49.0
182.91,ml,41.9,4.4,49.0
182.99,ml,47.8,4.4,49.0
183.05,ml,52.8,4.4,49.0
183.12,ml,45.8,4.4,49.0
183.19,ml,44.6,4.4,49.0
183.27,ml,46.6,4.4,49.0
183.33,ml,48.2,4.4,49.0
183.4,ml,41.2,4.4,49.0
183.48,ml,37.4,4.4,49.0
183.55,ml,38.5,4.4,49.0
183.63,ml,41.4,4.4,49.0
183.69,ml,49.3,4.4,49.0
183.75,ml,42.3,4.4,49.0
183.82,ml,44.4,4.4,49.0
183.88,ml,41.7,4.4,49.0
183.96,ml,36.6,4.4,49.0
184.04,ml,48.6,4.4,49.0
184.1,ml,41.9,4.4,49.0
184.18,ml,50.2,4.4,49.0
184.24,ml,35.6,4.4,49.0
184.32,ml,42.9,4.4,49.0
184.38,ml,45.1,4.4,49.0
184.45,ml,38.7,4.4,49.0
184.56,ml,41.0,4.4,49.0
184.63,ml,39.9,4.4,49.0
184.71,ml,38.6,4.4,49.0
184.78,ml,43.3,4.4,49.0
184.89,ml,18.9,4.4,49.0
184.97,ml,43.8,4.4,49.0
185.05,ml,39.8,4.4,49.0
185.12,ml,48.3,4.4,49.0
185.19,ml,49.2,4.4,49.0
185.25,ml,44.3,4.4,49.0
185.33,ml,33.2,4.4,49.0
185.41,ml,39.4,4.4,49.0
185.48,ml,44.1,4.4,49.0
185.55,ml,40.3,4.4,49.0
185.62,ml,45.0,4.4,49.0
185.7,ml,39.0,4.4,49.0
185.78,ml,38.2,4.4,49.0
185.85,ml,45.2,4.4,49.0
185.91,ml,49.4,4.4,49.0
185.98,ml,39.9,4.4,49.0
186.06,ml,39.2,4.4,49.0
186.13,ml,47.5,4.4,49.0
186.2,ml,44.7,4.4,49.0
186.27,ml,43.5,4.4,49.0
186.35,ml,41.1,4.4,49.0
186.45,ml,35.9,4.4,49.0
186.52,ml,44.2,4.4,49.0
186.6,ml,40.9,4.4,49.0
186.68,ml,40.2,4.4,49.0
186.75,ml,46.7,4.4,49.0
186.83,ml,28.1,4.4,49.0
186.91,ml,42.9,4.4,49.0
186.99,ml,46.1,4.4,49.0
187.05,ml,52.9,4.4,49.0
187.13,ml,42.6,4.4,49.0
187.21,ml,43.2,4.4,49.0
187.27,ml,48.9,4.4,49.0
187.33,ml,43.7,4.4,49.0
187.39,ml,49.0,4.4,49.0
187.45,ml,52.9,4.4,49.0
187.51,ml,44.2,4.4,49.0
187.57,ml,52.6,4.4,49.0
187.63,ml,43.3,4.4,49.0
187.7,ml,46.1,4.4,49.0
187.76,ml,45.9,4.4,49.0
187.82,ml,50.8,4.4,49.0
188.03,ml,13.1,4.4,49.0
188.16,ml,15.3,4.4,49.0
188.28,ml,16.5,4.4,49.0
188.42,ml,11.2,4.4,49.0
188.56,ml,10.6,4.4,49.0
188.68,ml,17.1,4.4,49.0
188.83,ml,12.0,4.4,49.0
188.96,ml,13.1,4.4,49.0
189.1,ml,11.8,4.4,49.0
189.25,ml,10.5,8.3,48.0
189.4,ml,10.6,8.3,48.0
189.56,ml,10.4,8.3,48.0
189.7,ml,12.5,8.3,48.0
189.82,ml,16.5,8.3,48.0
189.95,ml,12.0,8.3,48.0
190.08,ml,11.1,8.3,48.0
190.24,ml,9.8,8.3,48.0
190.35,ml,15.9,8.3,48.0
190.49,ml,10.8,8.3,48.0
190.63,ml,10.8,8.3,48.0
190.79,ml,9.1,8.2,39.0
190.89,ml,16.7,8.2,39.0
191.05,ml,10.5,8.7,34.0
191.2,ml,11.3,8.7,34.0
191.34,ml,11.2,8.7,34.0
191.51,ml,8.3,9.2,46.0
191.64,ml,12.7,7.1,34.0
191.77,ml,11.3,10.3,31.0
191.9,ml,12.7,14.0,27.0
192.08,ml,8.6,14.6,38.0
192.23,ml,9.9,14.6,38.0
192.35,ml,15.7,14.6,38.0
192.5,ml,10.2,14.6,38.0
192.63,ml,11.6,14.6,38.0
192.74,ml,16.8,14.6,38.0
192.88,ml,10.7,14.6,38.0
193.02,ml,10.9,14.6,38.0
193.16,ml,11.7,14.6,38.0
193.29,ml,13.2,14.6,38.0
193.43,ml,10.3,14.6,38.0
193.55,ml,15.6,14.6,38.0
193.69,ml,10.7,14.6,38.0
193.81,ml,13.0,14.6,38.0
193.96,ml,10.3,14.6,38.0
194.1,ml,12.8,14.6,38.0
194.22,ml,12.1,14.6,38.0
194.36,ml,12.4,14.6,38.0
194.49,ml,13.6,14.6,38.0
194.63,ml,12.1,14.6,38.0
194.75,ml,15.6,14.6,38.0
194.87,ml,16.8,14.6,38.0
195.02,ml,10.1,14.6,38.0
195.16,ml,11.4,14.6,38.0
195.28,ml,15.4,14.6,38.0
195.42,ml,10.3,14.6,38.0
195.56,ml,12.4,14.6,38.0
195.68,ml,13.1,14.6,38.0
195.82,ml,13.2,14.6,38.0
195.95,ml,11.7,14.6,38.0
196.07,ml,15.6,14.6,38.0
196.22,ml,11.0,14.6,38.0
196.35,ml,15.7,14.6,38.0
196.48,ml,14.8,14.6,38.0
196.61,ml,12.9,14.6,38.0
196.75,ml,10.7,14.6,38.0
196.88,ml,12.1,14.6,38.0
197.02,ml,11.2,14.6,38.0
197.15,ml,12.4,14.6,38.0
197.29,ml,10.0,14.6,38.0
197.43,ml,12.0,14.6,38.0
197.55,ml,15.8,14.6,38.0
197.67,ml,16.2,14.6,38.0
197.83,ml,10.8,14.6,38.0
197.95,ml,12.8,14.6,38.0
198.09,ml,11.3,14.6,38.0
198.21,ml,13.3,14.6,38.0
198.35,ml,12.1,14.6,38.0
198.48,ml,13.4,14.6,38.0
198.62,ml,11.2,14.6,38.0
198.74,ml,13.2,14.6,38.0
198.88,ml,10.7,14.6,38.0
199.02,ml,13.9,14.6,38.0
199.15,ml,12.0,14.6,38.0
199.28,ml,14.6,14.6,38.0
199.42,ml,12.4,14.6,38.0
199.56,ml,11.8,14.6,38.0
199.69,ml,14.0,14.6,38.0
199.82,ml,13.5,14.6,38.0
199.96,ml,11.1,14.6,38.0
200.09,ml,15.5,14.6,38.0
200.22,ml,10.6,14.6,38.0
200.36,ml,14.1,14.6,38.0
200.51,ml,11.3,14.6,38.0
200.63,ml,16.2,14.6,38.0
200.75,ml,13.3,14.6,38.0
200.88,ml,15.9,14.6,38.0
201.02,ml,11.7,14.6,38.0
201.16,ml,13.0,14.6,38.0
201.28,ml,12.3,14.6,38.0
201.42,ml,12.8,14.6,38.0
201.56,ml,12.7,14.6,38.0
201.68,ml,16.4,14.6,38.0
201.82,ml,10.8,14.6,38.0
201.94,ml,13.1,14.6,38.0
202.08,ml,10.5,14.6,38.0
202.22,ml,13.7,14.6,38.0
202.34,ml,12.9,14.6,38.0
202.47,ml,12.8,14.6,38.0
202.62,ml,11.3,14.6,38.0
202.74,ml,13.2,14.6,38.0
202.88,ml,10.9,14.6,38.0
203.02,ml,10.7,14.6,38.0
203.14,ml,16.6,14.6,38.0
203.27,ml,13.3,14.6,38.0
203.41,ml,11.0,14.6,38.0
203.55,ml,11.0,14.6,38.0
203.67,ml,13.2,14.6,38.0
203.81,ml,13.1,14.6,38.0
203.94,ml,13.6,14.6,38.0
204.07,ml,12.7,14.6,38.0
204.22,ml,11.0,14.6,38.0
204.34,ml,14.1,14.6,38.0
204.48,ml,12.1,14.6,38.0
204.62,ml,11.0,14.6,38.0
204.75,ml,13.3,14.6,38.0
204.87,ml,12.8,14.6,38.0
205.02,ml,11.2,14.6,38.0
205.15,ml,16.1,14.6,38.0
205.27,ml,13.3,14.6,38.0
205.4,ml,13.0,14.6,38.0
205.54,ml,10.6,14.6,38.0
205.68,ml,13.4,14.6,38.0
205.81,ml,12.7,14.6,38.0
205.94,ml,11.1,14.6,38.0
206.07,ml,12.3,14.6,38.0
206.22,ml,11.9,14.6,38.0
206.35,ml,12.4,14.6,38.0
206.47,ml,16.0,14.6,38.0
206.61,ml,12.4,14.6,38.0
206.76,ml,12.3,14.6,38.0
206.88,ml,16.5,14.6,38.0
207.0,ml,13.0,14.6,38.0
207.15,ml,10.2,14.6,38.0
207.29,ml,12.3,14.6,38.0
207.41,ml,15.4,14.6,38.0
207.55,ml,12.7,14.6,38.0
207.68,ml,12.2,14.6,38.0
207.81,ml,12.6,14.6,38.0
207.95,ml,10.6,14.6,38.0
208.07,ml,13.0,14.6,38.0
208.2,ml,12.8,14.6,38.0
208.35,ml,10.7,14.6,38.0
208.48,ml,12.7,14.6,38.0
208.61,ml,12.3,14.6,38.0
208.74,ml,13.3,14.6,38.0
208.89,ml,10.1,14.6,38.0
209.01,ml,15.9,14.6,38.0
209.15,ml,10.5,14.6,38.0
209.29,ml,12.2,14.6,38.0
209.42,ml,14.7,14.6,38.0
209.55,ml,12.7,14.6,38.0
209.68,ml,12.6,14.6,38.0
209.8,ml,13.0,14.6,38.0
209.96,ml,10.5,14.6,38.0
210.09,ml,14.5,14.6,38.0
210.2,ml,16.3,14.6,38.0
210.35,ml,10.5,14.6,38.0
210.49,ml,12.0,14.6,38.0
210.61,ml,16.4,14.6,38.0
210.75,ml,10.5,14.6,38.0
210.87,ml,12.9,14.6,38.0
211.0,ml,12.2,14.6,38.0
211.15,ml,11.2,14.6,38.0
211.28,ml,12.1,14.6,38.0
211.4,ml,16.9,14.6,38.0
211.55,ml,10.3,14.6,38.0
211.68,ml,13.0,14.6,38.0
211.81,ml,12.0,14.6,38.0
211.95,ml,12.8,14.6,38.0
212.07,ml,13.1,14.6,38.0
212.2,ml,12.5,14.6,38.0
212.36,ml,10.1,14.6,38.0
212.48,ml,15.3,14.6,38.0
212.6,ml,16.6,14.6,38.0
212.74,ml,11.4,14.6,38.0
212.88,ml,10.6,14.6,38.0
213.01,ml,16.2,14.6,38.0
213.14,ml,10.8,14.6,38.0
213.27,ml,12.3,14.6,38.0
213.42,ml,11.8,14.6,38.0
213.55,ml,12.6,14.6,38.0
213.67,ml,15.3,14.6,38.0
213.81,ml,12.2,14.6,38.0
213.95,ml,12.7,14.6,38.0
214.07,ml,13.0,14.6,38.0
214.21,ml,11.0,14.6,38.0
214.36,ml,10.0,14.6,38.0
214.47,ml,16.4,14.6,38.0
214.61,ml,11.2,14.6,38.0
214.75,ml,10.6,14.6,38.0
214.88,ml,15.6,14.6,38.0
215.0,ml,15.3,14.6,38.0
215.16,ml,10.6,14.6,38.0
215.27,ml,17.3,14.6,38.0
215.4,ml,13.4,14.6,38.0
215.55,ml,10.5,14.6,38.0
215.67,ml,12.9,14.6,38.0
215.81,ml,13.1,14.6,38.0
215.95,ml,10.3,14.6,38.0
216.08,ml,14.1,14.6,38.0
216.2,ml,15.3,14.6,38.0
216.34,ml,12.7,14.6,38.0
216.48,ml,10.6,14.6,38.0
216.61,ml,12.3,14.6,38.0
216.74,ml,12.8,14.6,38.0
216.88,ml,10.2,14.6,38.0
217.01,ml,15.1,14.6,38.0
217.13,ml,15.9,14.6,38.0
217.27,ml,10.8,14.6,38.0
217.41,ml,11.0,14.6,38.0
217.54,ml,11.4,14.6,38.0
217.68,ml,11.7,14.6,38.0
217.81,ml,12.5,14.6,38.0
217.94,ml,15.6,14.6,38.0
218.08,ml,12.3,14.6,38.0
218.2,ml,13.0,14.6,38.0
218.35,ml,10.0,14.6,38.0
218.48,ml,13.0,14.6,38.0
218.61,ml,12.3,14.6,38.0
218.73,ml,15.3,14.6,38.0
218.88,ml,11.1,14.6,38.0
219.01,ml,15.5,14.6,38.0
219.14,ml,15.9,14.6,38.0
219.27,ml,10.9,14.6,38.0
219.42,ml,10.0,14.6,38.0
219.54,ml,15.0,14.6,38.0
219.68,ml,12.3,14.6,38.0
219.8,ml,12.6,14.6,38.0
219.93,ml,12.1,14.6,38.0
220.08,ml,10.7,14.6,38.0
220.21,ml,12.3,14.6,38.0
220.33,ml,15.3,14.6,38.0
220.47,ml,11.3,14.6,38.0
220.61,ml,10.6,14.6,38.0
220.73,ml,16.5,14.6,38.0
220.87,ml,10.2,14.6,38.0
221.01,ml,12.7,14.6,38.0
221.13,ml,13.1,14.6,38.0
221.27,ml,10.3,14.6,38.0
221.42,ml,10.0,14.6,38.0
221.53,ml,15.9,14.6,38.0
221.68,ml,10.4,14.6,38.0
221.79,ml,17.7,14.6,38.0
221.94,ml,11.1,14.6,38.0
222.08,ml,10.9,14.6,38.0
222.2,ml,12.9,14.6,38.0
222.34,ml,11.2,14.6,38.0
222.48,ml,10.6,14.6,38.0
222.61,ml,12.3,14.6,38.0
222.73,ml,13.0,14.6,38.0
222.87,ml,10.9,14.6,38.0
223.01,ml,10.7,14.6,38.0
223.13,ml,16.7,14.6,38.0
223.28,ml,10.5,14.6,38.0
223.41,ml,12.7,14.6,38.0
223.54,ml,15.3,14.6,38.0
223.68,ml,12.3,14.6,38.0
223.81,ml,15.0,14.6,38.0
223.94,ml,12.5,14.6,38.0
224.08,ml,11.2,14.6,38.0
224.22,ml,10.9,14.6,38.0
224.34,ml,14.5,14.6,38.0
224.48,ml,12.4,14.6,38.0
224.6,ml,12.8,14.6,38.0
224.74,ml,12.9,14.6,38.0
224.88,ml,10.3,14.6,38.0
225.0,ml,16.9,14.6,38.0
225.12,ml,13.3,14.6,38.0
225.27,ml,10.1,14.6,38.0
225.41,ml,12.0,14.6,38.0
225.53,ml,14.7,14.6,38.0
225.69,ml,10.3,14.6,38.0
225.81,ml,12.7,14.6,38.0
225.93,ml,15.8,14.6,38.0
226.07,ml,10.6,14.6,38.0
226.21,ml,13.3,14.6,38.0
226.33,ml,12.8,14.6,38.0
226.48,ml,10.6,14.6,38.0
226.62,ml,13.8,14.6,38.0
226.73,ml,15.1,14.6,38.0
226.88,ml,11.2,14.6,38.0
227.0,ml,13.4,14.6,38.0
227.13,ml,12.8,14.6,38.0
227.26,ml,13.9,14.6,38.0
227.41,ml,9.8,14.6,38.0
227.53,ml,15.1,14.6,38.0
227.68,ml,12.0,14.6,38.0
227.81,ml,12.2,14.6,38.0
227.94,ml,14.3,14.6,38.0
228.06,ml,16.0,14.6,38.0
228.2,ml,12.9,14.6,38.0
228.34,ml,12.7,14.6,38.0
228.46,ml,13.0,14.6,38.0
228.6,ml,12.8,14.6,38.0
228.74,ml,10.5,14.6,38.0
228.87,ml,15.6,14.6,38.0
229.01,ml,11.9,14.6,38.0
229.13,ml,16.7,14.6,38.0
229.26,ml,12.5,14.6,38.0
229.4,ml,12.7,14.6,38.0
229.54,ml,13.0,14.6,38.0
229.67,ml,11.4,14.6,38.0
229.81,ml,12.8,14.6,38.0
229.93,ml,15.5,14.6,38.0
230.07,ml,13.0,14.6,38.0
230.21,ml,10.7,14.6,38.0
230.34,ml,12.3,14.6,38.0
230.45,ml,17.1,14.6,38.0
230.6,ml,10.4,14.6,38.0
